params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.836473,0.0281,0.828081,0.046193,0.847683,0.036321,0.672443,0.054102,0.837213,0.026951,0.837882,0.026724,0.675764,0.053448
"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.821747,0.023616,0.804007,0.043409,0.845366,0.04903,0.645674,0.04697,0.823477,0.023705,0.824686,0.023879,0.649373,0.047757
"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.541948,0.138503,0.37037,0.450042,0.773171,0.278316,0.175349,0.201138,0.266177,0.30126,0.571771,0.087313,0.143541,0.174626
"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.1, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.839642,0.022128,0.839158,0.040708,0.840366,0.036833,0.677273,0.042944,0.83913,0.021315,0.839762,0.021215,0.679524,0.042431
"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.81645,0.022237,0.818788,0.045415,0.813171,0.043198,0.630604,0.043222,0.815049,0.020943,0.815979,0.021136,0.631959,0.042272
"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
