params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 2.5, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.821739,0.052068,0.823889,0.047499,0.817231,0.095337,0.628697,0.11359,0.819173,0.059952,0.82056,0.059174,0.64112,0.118349
"{'classifier__C': 2.5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.817371,0.046236,0.805707,0.051431,0.837077,0.07921,0.626971,0.096777,0.820052,0.050011,0.821392,0.050033,0.642784,0.100065
"{'classifier__C': 2.5, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.815942,0.046088,0.801212,0.053024,0.840923,0.08624,0.625987,0.097508,0.819275,0.051028,0.821068,0.050899,0.642135,0.101798
"{'classifier__C': 2.5, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.813064,0.05095,0.796717,0.056947,0.840769,0.08814,0.62109,0.106878,0.816948,0.055172,0.818743,0.055222,0.637486,0.110443
"{'classifier__C': 2.5, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.801553,0.05516,0.767222,0.069629,0.860615,0.088518,0.609435,0.109518,0.810684,0.056941,0.813919,0.05705,0.627838,0.114101
"{'classifier__C': 2.5, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.784286,0.057757,0.735707,0.068052,0.868615,0.089897,0.584368,0.115418,0.797718,0.06029,0.802161,0.060408,0.604322,0.120817
"{'classifier__C': 2.5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.77706,0.045826,0.726616,0.05884,0.864769,0.076653,0.571333,0.090921,0.791194,0.047833,0.795693,0.0479,0.591385,0.0958
"{'classifier__C': 2.5, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.756874,0.051306,0.694899,0.071103,0.864769,0.065389,0.540856,0.092645,0.773626,0.050605,0.779834,0.048968,0.559668,0.097936
"{'classifier__C': 2.5, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.729545,0.036015,0.643131,0.057421,0.880769,0.044126,0.507779,0.060015,0.751442,0.034793,0.76195,0.031997,0.523901,0.063993
"{'classifier__C': 2.5, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.68648,0.058618,0.552929,0.103504,0.920462,0.050727,0.472707,0.076548,0.708968,0.061487,0.736695,0.045331,0.473391,0.090662
"{'classifier__C': 2.5, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.779938,0.051366,0.731162,0.063775,0.864615,0.084702,0.576086,0.102846,0.793393,0.05366,0.797889,0.053849,0.595777,0.107698
"{'classifier__C': 5, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.818841,0.049577,0.85101,0.036898,0.761231,0.113606,0.610917,0.1156,0.802616,0.064103,0.80612,0.061728,0.612241,0.123457
"{'classifier__C': 5, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.814431,0.039379,0.837374,0.044357,0.772923,0.100572,0.606571,0.091194,0.802166,0.050181,0.805148,0.049007,0.610297,0.098013
"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.815963,0.050321,0.80798,0.055383,0.829077,0.078508,0.622161,0.103892,0.817358,0.053653,0.818528,0.053343,0.637057,0.106686
"{'classifier__C': 5, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.820207,0.050263,0.810152,0.054495,0.837231,0.072497,0.631688,0.103075,0.82275,0.052496,0.823691,0.052451,0.647382,0.104902
"{'classifier__C': 5, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.817371,0.045318,0.801212,0.045699,0.845077,0.079102,0.628683,0.096208,0.821852,0.050059,0.823145,0.05017,0.646289,0.100341
