params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 330}",0.788716,0.059419,0.819394,0.059179,0.734,0.109078,0.550112,0.128989,0.773158,0.07004,0.776697,0.066875,0.553394,0.133749
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 20}",0.753954,0.048139,0.796717,0.043484,0.677385,0.122247,0.472607,0.114047,0.731088,0.065692,0.737051,0.061397,0.474102,0.122794
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 30}",0.764058,0.034685,0.805707,0.042752,0.690154,0.078565,0.494173,0.075645,0.743882,0.04428,0.74793,0.040368,0.495861,0.080736
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 40}",0.769959,0.046122,0.810303,0.050254,0.698,0.107005,0.507016,0.10411,0.749057,0.060786,0.754152,0.055575,0.508303,0.111151
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 50}",0.76853,0.04488,0.810455,0.047497,0.694154,0.093783,0.503571,0.100205,0.747926,0.055877,0.752304,0.052252,0.504608,0.104504
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 60}",0.774327,0.050943,0.808081,0.043556,0.714154,0.128954,0.518221,0.120994,0.755719,0.072824,0.761117,0.065509,0.522235,0.131018
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 70}",0.762795,0.052731,0.810354,0.045698,0.678308,0.123734,0.488506,0.122339,0.737729,0.07311,0.744331,0.06565,0.488661,0.131301
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 80}",0.767122,0.057444,0.812576,0.053974,0.686308,0.116932,0.498802,0.129057,0.74376,0.072673,0.749442,0.067369,0.498883,0.134737
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 90}",0.765673,0.059429,0.808081,0.059582,0.690308,0.118687,0.497783,0.131396,0.743715,0.072856,0.749194,0.068609,0.498389,0.137218
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 100}",0.777246,0.063025,0.819394,0.052846,0.702308,0.121718,0.520484,0.140338,0.755875,0.078344,0.760851,0.073561,0.521702,0.147122
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 110}",0.765714,0.058148,0.803586,0.05087,0.698154,0.11385,0.498591,0.130061,0.74653,0.071788,0.75087,0.067856,0.50174,0.135713
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 120}",0.769979,0.055452,0.810404,0.043206,0.698154,0.11385,0.50592,0.126457,0.749772,0.070959,0.754279,0.066411,0.508558,0.132822
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 130}",0.767081,0.054337,0.808081,0.049129,0.694154,0.103397,0.500195,0.120677,0.746892,0.066143,0.751117,0.062618,0.502235,0.125236
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 140}",0.771346,0.051236,0.814899,0.042818,0.694,0.102264,0.507692,0.115704,0.750038,0.064388,0.754449,0.060453,0.508899,0.120905
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 150}",0.777122,0.05429,0.819394,0.047661,0.702,0.099247,0.520306,0.12006,0.756693,0.065381,0.760697,0.062067,0.521394,0.124133
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 160}",0.774265,0.059946,0.814848,0.056495,0.702,0.107005,0.515522,0.13212,0.754109,0.07169,0.758424,0.067514,0.516848,0.135028
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 170}",0.768468,0.05283,0.80803,0.049278,0.698,0.102421,0.503638,0.117946,0.748809,0.065468,0.753015,0.061053,0.50603,0.122106
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 180}",0.774244,0.056838,0.812576,0.049999,0.706,0.105347,0.515934,0.125824,0.755394,0.069,0.759288,0.065199,0.518576,0.130397
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 190}",0.780021,0.059997,0.817121,0.056125,0.714,0.107601,0.529114,0.131743,0.761708,0.070817,0.765561,0.06765,0.531121,0.1353
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 200}",0.777143,0.05794,0.817121,0.056125,0.705846,0.108537,0.522081,0.128231,0.757057,0.069582,0.761484,0.06588,0.522967,0.13176
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 210}",0.782899,0.058379,0.823889,0.055481,0.709846,0.108247,0.533479,0.129021,0.762436,0.070268,0.766868,0.066368,0.533735,0.132736
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 220}",0.780062,0.059831,0.823889,0.053586,0.702154,0.116621,0.526334,0.133548,0.757916,0.074113,0.763021,0.06953,0.526043,0.13906
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 230}",0.784327,0.057164,0.823889,0.047452,0.713846,0.11359,0.536263,0.128579,0.764541,0.071442,0.768868,0.067358,0.537735,0.134717
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 240}",0.785776,0.058375,0.826162,0.050815,0.713846,0.11359,0.53932,0.130836,0.765559,0.071994,0.770004,0.06802,0.540008,0.136041
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 250}",0.787246,0.060842,0.828434,0.05192,0.714,0.113393,0.541934,0.135315,0.766858,0.074113,0.771217,0.070138,0.542434,0.140277
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 260}",0.784369,0.063208,0.823889,0.055481,0.714,0.121565,0.536789,0.141322,0.764162,0.078374,0.768944,0.073341,0.537889,0.146683
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 270}",0.784369,0.065116,0.823889,0.055481,0.713846,0.131844,0.536553,0.147932,0.7634,0.083617,0.768868,0.077044,0.537735,0.154089
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 280}",0.788696,0.068853,0.826162,0.052808,0.721846,0.141341,0.545868,0.157237,0.76856,0.089006,0.774004,0.082548,0.548008,0.165095
