params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.700787,0.063858,0.586566,0.096451,0.900308,0.069951,0.479955,0.105944,0.723351,0.06546,0.743437,0.057143,0.486873,0.114287
"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.700787,0.063858,0.586566,0.096451,0.900308,0.069951,0.479955,0.105944,0.723351,0.06546,0.743437,0.057143,0.486873,0.114287
"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.67499,0.061927,0.539141,0.110108,0.912462,0.066608,0.453335,0.08587,0.695731,0.06788,0.725801,0.049918,0.451603,0.099837
"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.67499,0.061927,0.539141,0.110108,0.912462,0.066608,0.453335,0.08587,0.695731,0.06788,0.725801,0.049918,0.451603,0.099837
"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.697867,0.064816,0.579798,0.099223,0.904308,0.074261,0.478686,0.108033,0.720362,0.066472,0.742053,0.057895,0.484106,0.115789
"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.697867,0.064816,0.579798,0.099223,0.904308,0.074261,0.478686,0.108033,0.720362,0.066472,0.742053,0.057895,0.484106,0.115789
"{'classifier__n_neighbors': 17, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.670642,0.061225,0.527879,0.110162,0.920154,0.071642,0.453337,0.085627,0.690925,0.067757,0.724016,0.049357,0.448033,0.098714
"{'classifier__n_neighbors': 17, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.670642,0.061225,0.527879,0.110162,0.920154,0.071642,0.453337,0.085627,0.690925,0.067757,0.724016,0.049357,0.448033,0.098714
"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.694969,0.073745,0.568283,0.117986,0.916308,0.06563,0.482343,0.111462,0.7166,0.07638,0.742295,0.062213,0.484591,0.124425
"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.694969,0.073745,0.568283,0.117986,0.916308,0.06563,0.482343,0.111462,0.7166,0.07638,0.742295,0.062213,0.484591,0.124425
"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.670642,0.060108,0.527828,0.104128,0.920154,0.067026,0.452377,0.087979,0.691796,0.066694,0.723991,0.050069,0.447982,0.100138
"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.670642,0.060108,0.527828,0.104128,0.920154,0.067026,0.452377,0.087979,0.691796,0.066694,0.723991,0.050069,0.447982,0.100138
"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.692091,0.072198,0.559343,0.111463,0.924154,0.068083,0.482382,0.113894,0.714493,0.075855,0.741749,0.062707,0.483497,0.125414
"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.692091,0.072198,0.559343,0.111463,0.924154,0.068083,0.482382,0.113894,0.714493,0.075855,0.741749,0.062707,0.483497,0.125414
"{'classifier__n_neighbors': 21, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.667805,0.063597,0.523485,0.10674,0.920154,0.067026,0.44872,0.094262,0.688904,0.069321,0.721819,0.053156,0.443639,0.106311
"{'classifier__n_neighbors': 21, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.667805,0.063597,0.523485,0.10674,0.920154,0.067026,0.44872,0.094262,0.688904,0.069321,0.721819,0.053156,0.443639,0.106311
"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.692133,0.075875,0.559343,0.118646,0.924154,0.068083,0.4826,0.116424,0.713679,0.082065,0.741749,0.065227,0.483497,0.130453
"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.692133,0.075875,0.559343,0.118646,0.924154,0.068083,0.4826,0.116424,0.713679,0.082065,0.741749,0.065227,0.483497,0.130453
"{'classifier__n_neighbors': 23, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.673561,0.066096,0.530202,0.108747,0.924154,0.068083,0.458633,0.099716,0.694974,0.071202,0.727178,0.056128,0.454356,0.112256
"{'classifier__n_neighbors': 23, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.673561,0.066096,0.530202,0.108747,0.924154,0.068083,0.458633,0.099716,0.694974,0.071202,0.727178,0.056128,0.454356,0.112256
"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.682008,0.076496,0.543485,0.127356,0.924154,0.063208,0.470709,0.108566,0.702428,0.080286,0.733819,0.062026,0.467639,0.124052
"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.682008,0.076496,0.543485,0.127356,0.924154,0.063208,0.470709,0.108566,0.702428,0.080286,0.733819,0.062026,0.467639,0.124052
"{'classifier__n_neighbors': 25, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.663478,0.064256,0.516616,0.106706,0.920154,0.067026,0.442808,0.096227,0.68437,0.070537,0.718385,0.054361,0.43677,0.108722
"{'classifier__n_neighbors': 25, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.663478,0.064256,0.516616,0.106706,0.920154,0.067026,0.442808,0.096227,0.68437,0.070537,0.718385,0.054361,0.43677,0.108722
"{'classifier__n_neighbors': 25, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.684928,0.069063,0.545808,0.119716,0.928154,0.058873,0.476708,0.092669,0.705866,0.073383,0.736981,0.054487,0.473962,0.108974
"{'classifier__n_neighbors': 25, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.684928,0.069063,0.545808,0.119716,0.928154,0.058873,0.476708,0.092669,0.705866,0.073383,0.736981,0.054487,0.473962,0.108974
"{'classifier__n_neighbors': 27, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.65911,0.067962,0.507525,0.113338,0.924154,0.068083,0.439606,0.100065,0.678903,0.076452,0.71584,0.056849,0.431679,0.113699
"{'classifier__n_neighbors': 27, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.65911,0.067962,0.507525,0.113338,0.924154,0.068083,0.439606,0.100065,0.678903,0.076452,0.71584,0.056849,0.431679,0.113699
