params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 1, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.812575,0.051494,0.765909,0.066399,0.892769,0.062166,0.638222,0.096362,0.825853,0.050212,0.829339,0.049555,0.658678,0.09911
"{'classifier__C': 1, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.803858,0.061474,0.752114,0.084009,0.892769,0.062166,0.625563,0.109333,0.817897,0.058655,0.822442,0.056536,0.644883,0.113073
"{'classifier__C': 1, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.800916,0.057241,0.742918,0.078334,0.900615,0.065131,0.6237,0.102603,0.816424,0.055395,0.821766,0.053494,0.643533,0.106989
"{'classifier__C': 1, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.79659,0.053676,0.733827,0.070675,0.904615,0.067387,0.618051,0.098759,0.81338,0.05309,0.819221,0.051686,0.638442,0.103372
"{'classifier__C': 1, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.783483,0.061244,0.703911,0.07954,0.920462,0.059441,0.604873,0.108343,0.803687,0.060122,0.812186,0.057156,0.624373,0.114313
"{'classifier__C': 1, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.73702,0.041689,0.614693,0.059978,0.948308,0.047579,0.553547,0.071122,0.762303,0.041869,0.781501,0.037888,0.563001,0.075776
"{'classifier__C': 1, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.706373,0.05072,0.557082,0.080564,0.964308,0.041736,0.523696,0.073614,0.730657,0.053246,0.760695,0.042501,0.52139,0.085001
"{'classifier__C': 1, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.626385,0.051947,0.419345,0.085322,0.984,0.036661,0.438437,0.069247,0.63859,0.063973,0.701672,0.042231,0.403345,0.084462
"{'classifier__C': 1, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.529071,0.044016,0.265962,0.07759,0.984,0.036661,0.319306,0.057121,0.505428,0.069118,0.624981,0.033243,0.249962,0.066487
"{'classifier__C': 1, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.5276,0.043236,0.263636,0.07681,0.984,0.036661,0.317532,0.055756,0.503271,0.068026,0.623818,0.032502,0.247636,0.065005
"{'classifier__C': 1, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.79659,0.061687,0.731607,0.084378,0.908615,0.062033,0.62034,0.10767,0.813697,0.059521,0.820111,0.056478,0.640222,0.112956
"{'classifier__C': 2.5, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.824297,0.064363,0.798309,0.069435,0.868769,0.076299,0.648729,0.126651,0.832108,0.064788,0.833539,0.064714,0.667078,0.129428
"{'classifier__C': 2.5, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.819885,0.050865,0.784355,0.060689,0.880769,0.069477,0.645484,0.099235,0.830175,0.051266,0.832562,0.051179,0.665124,0.102358
"{'classifier__C': 2.5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.814024,0.052055,0.770507,0.06425,0.888769,0.066564,0.638965,0.100036,0.826525,0.051499,0.829638,0.051339,0.659277,0.102678
"{'classifier__C': 2.5, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.808227,0.057012,0.761311,0.071411,0.888769,0.066564,0.630011,0.107455,0.821491,0.055742,0.82504,0.055184,0.65008,0.110367
"{'classifier__C': 2.5, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.802387,0.062212,0.749789,0.085787,0.892769,0.062166,0.623442,0.110077,0.81655,0.059176,0.821279,0.056922,0.642558,0.113845
"{'classifier__C': 2.5, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.799488,0.057042,0.738319,0.078754,0.904615,0.067387,0.623169,0.102256,0.815577,0.055636,0.821467,0.053559,0.642935,0.107118
"{'classifier__C': 2.5, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.783483,0.060206,0.703964,0.078042,0.920462,0.059441,0.604842,0.106723,0.803737,0.059148,0.812213,0.056267,0.624426,0.112533
"{'classifier__C': 2.5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.768947,0.060194,0.681025,0.079403,0.920462,0.059441,0.583789,0.105584,0.790363,0.059276,0.800743,0.055895,0.601487,0.111791
"{'classifier__C': 2.5, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.750085,0.05265,0.642125,0.071818,0.936462,0.05121,0.564935,0.090432,0.774182,0.052,0.789293,0.048096,0.578586,0.096193
"{'classifier__C': 2.5, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.683078,0.05304,0.518023,0.084728,0.968308,0.039134,0.496861,0.074145,0.705557,0.057229,0.743165,0.043792,0.486331,0.087583
"{'classifier__C': 2.5, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.5276,0.043236,0.263636,0.07681,0.984,0.036661,0.317532,0.055756,0.503271,0.068026,0.623818,0.032502,0.247636,0.065005
"{'classifier__C': 2.5, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.802387,0.062212,0.749789,0.085787,0.892769,0.062166,0.623442,0.110077,0.81655,0.059176,0.821279,0.056922,0.642558,0.113845
