params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 240}",0.853348,0.023494,0.892795,0.052236,0.801037,0.031724,0.702383,0.046514,0.844819,0.019486,0.846916,0.020067,0.693831,0.040134
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 250}",0.853348,0.021004,0.894646,0.049011,0.798537,0.028598,0.702067,0.041992,0.844469,0.016704,0.846592,0.017456,0.693183,0.034912
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 260}",0.853348,0.022033,0.892795,0.048844,0.801037,0.031724,0.70211,0.04416,0.844895,0.018468,0.846916,0.019029,0.693831,0.038059
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 270}",0.852296,0.023265,0.890943,0.052013,0.801037,0.031724,0.700221,0.046139,0.843943,0.019221,0.84599,0.019832,0.691979,0.039664
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 280}",0.851243,0.023464,0.889091,0.051723,0.801037,0.031724,0.698026,0.046678,0.843079,0.019501,0.845064,0.02012,0.690127,0.04024
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 290}",0.851243,0.023464,0.889091,0.051723,0.801037,0.031724,0.698026,0.046678,0.843079,0.019501,0.845064,0.02012,0.690127,0.04024
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300}",0.851243,0.023464,0.889091,0.051723,0.801037,0.031724,0.698026,0.046678,0.843079,0.019501,0.845064,0.02012,0.690127,0.04024
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 310}",0.851243,0.023464,0.889091,0.051723,0.801037,0.031724,0.698026,0.046678,0.843079,0.019501,0.845064,0.02012,0.690127,0.04024
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 320}",0.852296,0.02179,0.890943,0.048605,0.801037,0.031724,0.699948,0.043752,0.844019,0.018193,0.84599,0.018782,0.691979,0.037563
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 330}",0.852296,0.02179,0.890943,0.048605,0.801037,0.031724,0.699948,0.043752,0.844019,0.018193,0.84599,0.018782,0.691979,0.037563
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 20}",0.840705,0.023842,0.868754,0.048623,0.803354,0.033392,0.676374,0.046907,0.834652,0.021125,0.836054,0.021364,0.672108,0.042728
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 30}",0.847021,0.014591,0.883535,0.034235,0.798415,0.033392,0.68805,0.02957,0.839324,0.014244,0.840975,0.013859,0.68195,0.027718
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 40}",0.849127,0.018517,0.883569,0.047552,0.803354,0.03547,0.693632,0.037277,0.841616,0.015458,0.843461,0.015764,0.686923,0.031528
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 50}",0.854412,0.021096,0.890976,0.047803,0.805854,0.030275,0.704287,0.043761,0.846611,0.017266,0.848415,0.018067,0.69683,0.036133
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 60}",0.850202,0.012381,0.885421,0.040322,0.803476,0.032843,0.695321,0.024422,0.842709,0.009277,0.844448,0.009578,0.688896,0.019155
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 70}",0.850213,0.016871,0.889125,0.04527,0.798598,0.025811,0.695464,0.034553,0.841957,0.011381,0.843861,0.012773,0.687722,0.025546
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 80}",0.851265,0.015225,0.889091,0.042233,0.801098,0.038307,0.697716,0.030144,0.843088,0.013524,0.845094,0.013364,0.690188,0.026727
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 90}",0.850179,0.018413,0.892795,0.044432,0.793537,0.032066,0.695228,0.037416,0.840967,0.015467,0.843166,0.015812,0.686331,0.031623
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.846999,0.024055,0.883535,0.051778,0.798537,0.032493,0.689271,0.047439,0.839116,0.020507,0.841036,0.020852,0.682072,0.041705
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 110}",0.849127,0.020796,0.885387,0.046722,0.801098,0.038307,0.693514,0.041495,0.841313,0.018756,0.843242,0.018751,0.686485,0.037501
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 120}",0.848063,0.021497,0.885387,0.050936,0.798598,0.035765,0.691596,0.042045,0.839925,0.018166,0.841992,0.018334,0.683985,0.036668
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 130}",0.849127,0.021879,0.887273,0.052602,0.798659,0.037196,0.694058,0.042968,0.840778,0.018297,0.842966,0.018564,0.685931,0.037127
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 140}",0.850179,0.021254,0.890976,0.047803,0.796159,0.034396,0.695595,0.042574,0.841416,0.018288,0.843567,0.018592,0.687135,0.037185
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 150}",0.850168,0.020799,0.890943,0.045696,0.796098,0.032839,0.695245,0.041417,0.841449,0.018206,0.84352,0.018354,0.68704,0.036709
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 160}",0.851232,0.019962,0.889091,0.046852,0.801098,0.038307,0.697852,0.039514,0.843049,0.017872,0.845094,0.01779,0.690188,0.035579
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 170}",0.851221,0.022183,0.890943,0.047894,0.798598,0.035765,0.697699,0.044198,0.842684,0.01971,0.84477,0.019832,0.68954,0.039664
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 180}",0.853337,0.0226,0.890943,0.047894,0.803537,0.039235,0.702147,0.044825,0.845227,0.020876,0.84724,0.020685,0.694479,0.041371
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 190}",0.853337,0.0226,0.890943,0.047894,0.803537,0.039235,0.702147,0.044825,0.845227,0.020876,0.84724,0.020685,0.694479,0.041371
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 200}",0.851221,0.024098,0.889091,0.046852,0.801037,0.036923,0.697491,0.04807,0.843154,0.022365,0.845064,0.022283,0.690127,0.044566
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 210}",0.850168,0.024243,0.887239,0.046456,0.801037,0.036923,0.695295,0.048464,0.84229,0.022576,0.844138,0.022501,0.688276,0.045003
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 220}",0.850168,0.024243,0.887239,0.046456,0.801037,0.036923,0.695295,0.048464,0.84229,0.022576,0.844138,0.022501,0.688276,0.045003
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 230}",0.849115,0.023414,0.887239,0.046456,0.798537,0.034275,0.693057,0.046793,0.841001,0.021275,0.842888,0.021321,0.685776,0.042642
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 240}",0.849115,0.023414,0.889091,0.047579,0.796037,0.033147,0.693087,0.046925,0.840547,0.020859,0.842564,0.021047,0.685127,0.042094
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 250}",0.851221,0.024554,0.890943,0.049305,0.798537,0.034275,0.697621,0.049282,0.842701,0.021921,0.84474,0.022122,0.689479,0.044244
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 260}",0.849115,0.023414,0.887239,0.046456,0.798537,0.034275,0.693057,0.046793,0.841001,0.021275,0.842888,0.021321,0.685776,0.042642
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 270}",0.849115,0.023414,0.887239,0.046456,0.798537,0.034275,0.693057,0.046793,0.841001,0.021275,0.842888,0.021321,0.685776,0.042642
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 280}",0.850168,0.023782,0.889091,0.047579,0.798537,0.034275,0.695309,0.047547,0.841856,0.021451,0.843814,0.021547,0.687627,0.043094
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 290}",0.850168,0.023782,0.889091,0.047579,0.798537,0.034275,0.695309,0.047547,0.841856,0.021451,0.843814,0.021547,0.687627,0.043094
